GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0041400142,0,12,0,1,10:43 PM,12:00,,Start of 1st Period (10:43 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0041400142,1,10,0,1,10:43 PM,12:00,Jump Ball Bogut vs. Asik: Tip to Green,,,,,4,101106,Andrew Bogut,1610612744.0,Golden State,Warriors,GSW,5,201600,Omer Asik,1610612740.0,New Orleans,Pelicans,NOP,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,1
0041400142,2,1,79,1,10:43 PM,11:48,Thompson 16' Pullup Jump Shot (2 PTS) (Barnes 1 AST),,,0 - 2,2,4,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,4,203084,Harrison Barnes,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1
0041400142,3,1,80,1,10:44 PM,11:27,,,Gordon 27' 3PT Step Back Jump Shot (3 PTS) (Davis 1 AST),3 - 2,-1,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0041400142,4,5,1,1,10:44 PM,11:19,Green Bad Pass Turnover (P1.T1),,,,,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1,0,,,,,,1
0041400142,5,1,47,1,10:44 PM,11:05,,,Davis 14' Turnaround Jump Shot (2 PTS) (Evans 1 AST),5 - 2,-3,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,5,201936,Tyreke Evans,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0041400142,6,5,1,1,10:45 PM,10:55,Bogut Bad Pass Turnover (P1.T2),,Pondexter STEAL (1 STL),,,4,101106,Andrew Bogut,1610612744.0,Golden State,Warriors,GSW,5,202347,Quincy Pondexter,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0041400142,7,2,79,1,10:45 PM,10:48,,,MISS Pondexter 25' 3PT Pullup Jump Shot,,,5,202347,Quincy Pondexter,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,8,4,0,1,10:45 PM,10:47,Green REBOUND (Off:0 Def:1),,,,,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1
0041400142,9,6,1,1,10:45 PM,10:42,,,Gordon P.FOUL (P1.T1) (J.Crawford),,,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,1,0,,,,,,1
0041400142,10,2,5,1,10:45 PM,10:35,MISS Barnes 3' Layup,,Evans BLOCK (1 BLK),,,4,203084,Harrison Barnes,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,5,201936,Tyreke Evans,1610612740.0,New Orleans,Pelicans,NOP,1
0041400142,11,4,0,1,10:45 PM,10:33,,,Asik REBOUND (Off:0 Def:1),,,5,201600,Omer Asik,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,12,5,1,1,10:45 PM,10:24,,,Asik Bad Pass Turnover (P1.T1),,,5,201600,Omer Asik,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1,0,,,,,,1
0041400142,13,2,1,1,10:46 PM,10:14,MISS Barnes  3PT Jump Shot,,,,,4,203084,Harrison Barnes,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1
0041400142,14,4,0,1,10:46 PM,10:14,,,Pelicans Rebound,,,3,1610612740,,,,,,0,0,,,,,,0,0,,,,,,0
0041400142,15,1,1,1,10:46 PM,9:55,,,Davis 16' Jump Shot (4 PTS) (Gordon 1 AST),7 - 2,-5,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0041400142,16,1,63,1,10:46 PM,9:42,Curry 15' Fadeaway Jumper (2 PTS),,,7 - 4,-3,4,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1
0041400142,17,1,78,1,10:47 PM,9:24,,,Gordon 7' Floating Jump Shot (5 PTS),9 - 4,-5,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,18,2,79,1,10:47 PM,9:02,MISS Thompson 19' Pullup Jump Shot,,,,,4,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1
0041400142,19,4,0,1,10:47 PM,9:01,,,Evans REBOUND (Off:0 Def:1),,,5,201936,Tyreke Evans,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,20,1,66,1,10:47 PM,8:53,,,Evans 14' Jump Bank Shot (2 PTS),11 - 4,-7,5,201936,Tyreke Evans,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,21,1,79,1,10:47 PM,8:43,Green 24' 3PT Pullup Jump Shot (3 PTS) (Curry 1 AST),,,11 - 7,-4,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,4,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1
0041400142,22,2,1,1,10:48 PM,8:24,,,MISS Davis 10' Jump Shot,,,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,23,4,0,1,10:48 PM,8:23,Bogut REBOUND (Off:0 Def:1),,,,,4,101106,Andrew Bogut,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1
0041400142,24,5,2,1,10:48 PM,8:15,Green Lost Ball Turnover (P2.T3),,Davis STEAL (1 STL),,,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0041400142,25,5,1,1,10:48 PM,8:11,Thompson STEAL (1 STL),,Davis Bad Pass Turnover (P1.T2),,,5,203076,Anthony Davis,1610612740.0,New Orleans,Pelicans,NOP,4,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1
0041400142,26,1,79,1,10:48 PM,8:05,Curry 27' 3PT Pullup Jump Shot (5 PTS) (Thompson 1 AST),,,11 - 10,-1,4,201939,Stephen Curry,1610612744.0,Golden State,Warriors,GSW,4,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1
0041400142,27,2,1,1,10:48 PM,7:44,,,MISS Gordon 13' Jump Shot,,,5,201569,Eric Gordon,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,28,4,0,1,10:48 PM,7:43,,,Asik REBOUND (Off:1 Def:1),,,5,201600,Omer Asik,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0041400142,29,2,5,1,10:48 PM,7:41,Bogut BLOCK (1 BLK),,MISS Asik 2' Layup,,,5,201600,Omer Asik,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,4,101106,Andrew Bogut,1610612744.0,Golden State,Warriors,GSW,1
