GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0022200444,2,12,0,1,9:11 PM,12:00,,Start of 1st Period (9:11 PM EST),,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
0022200444,4,10,0,1,9:11 PM,12:00,Jump Ball Biyombo vs. Valanciunas: Tip to Paul,,,,,4,202687,Bismack Biyombo,1610612756.0,Phoenix,Suns,PHX,5,202685,Jonas Valanciunas,1610612740.0,New Orleans,Pelicans,NOP,4,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,1
0022200444,7,1,1,1,9:11 PM,11:45,Booker 25' 3PT Jump Shot (3 PTS) (Paul 1 AST),,,0 - 3,3,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,4,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0022200444,9,2,93,1,9:12 PM,11:19,,,MISS Valanciunas 5' Driving Bank Hook Shot,,,5,202685,Jonas Valanciunas,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,10,4,0,1,9:12 PM,11:18,Booker REBOUND (Off:0 Def:1),,,,,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,11,1,2,1,9:12 PM,11:13,Bridges 3PT Running Jump Shot (3 PTS) (Booker 1 AST),,,0 - 6,6,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0022200444,13,2,6,1,9:12 PM,10:54,,,MISS Williamson 4' Driving Layup,,,5,1629627,Zion Williamson,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,14,4,0,1,9:12 PM,10:53,Biyombo REBOUND (Off:0 Def:1),,,,,4,202687,Bismack Biyombo,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,15,1,79,1,9:12 PM,10:42,Booker 13' Pullup Jump Shot (5 PTS) (Craig 1 AST),,,0 - 8,8,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,4,1628470,Torrey Craig,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0022200444,17,1,1,1,9:13 PM,10:31,,,Valanciunas 13' Jump Shot (2 PTS) (McCollum 1 AST),2 - 8,6,5,202685,Jonas Valanciunas,1610612740.0,New Orleans,Pelicans,NOP,5,203468,CJ McCollum,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0022200444,19,2,6,1,9:13 PM,10:08,MISS Booker 4' Driving Layup,,Murphy III BLOCK (1 BLK),,,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,5,1630530,Trey Murphy III,1610612740.0,New Orleans,Pelicans,NOP,1
0022200444,21,4,0,1,9:13 PM,10:08,,,Pelicans Rebound,,,3,1610612740,,,,,,0,0,,,,,,0,0,,,,,,1
0022200444,23,1,1,1,9:13 PM,9:56,,,McCollum 28' 3PT Jump Shot (3 PTS) (Williamson 1 AST),5 - 8,3,5,203468,CJ McCollum,1610612740.0,New Orleans,Pelicans,NOP,5,1629627,Zion Williamson,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0022200444,25,1,79,1,9:14 PM,9:37,Booker 25' 3PT Pullup Jump Shot (8 PTS) (Paul 2 AST),,,5 - 11,6,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,4,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0022200444,27,1,102,1,9:14 PM,9:16,,,McCollum 11' Driving Floating Bank Jump Shot (5 PTS),7 - 11,4,5,203468,CJ McCollum,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,28,2,1,1,9:14 PM,8:58,MISS Bridges 3PT Jump Shot,,,,,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,29,4,0,1,9:14 PM,8:54,,,Valanciunas REBOUND (Off:0 Def:1),,,5,202685,Jonas Valanciunas,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,30,2,41,1,9:14 PM,8:51,,,MISS Murphy III 4' Running Layup,,,5,1630530,Trey Murphy III,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,31,4,0,1,9:14 PM,8:47,,,Murphy III REBOUND (Off:1 Def:0),,,5,1630530,Trey Murphy III,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,32,2,97,1,9:14 PM,8:47,,,MISS Murphy III Tip Layup Shot,,,5,1630530,Trey Murphy III,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,33,4,0,1,9:14 PM,8:46,Bridges REBOUND (Off:0 Def:1),,,,,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,34,1,1,1,9:15 PM,8:36,Paul 25' 3PT Jump Shot (3 PTS) (Booker 2 AST),,,7 - 14,7,4,101108,Chris Paul,1610612756.0,Phoenix,Suns,PHX,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0022200444,36,1,78,1,9:15 PM,8:20,,,Valanciunas 10' Floating Jump Shot (4 PTS) (McCollum 2 AST),9 - 14,5,5,202685,Jonas Valanciunas,1610612740.0,New Orleans,Pelicans,NOP,5,203468,CJ McCollum,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,1
0022200444,38,2,1,1,9:15 PM,8:13,MISS Bridges 25' 3PT Jump Shot,,,,,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,39,4,0,1,9:15 PM,8:11,,,Jones REBOUND (Off:0 Def:1),,,5,1630529,Herbert Jones,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,40,5,2,1,9:15 PM,8:07,Bridges STEAL (1 STL),,Williamson Lost Ball Turnover (P1.T1),,,5,1629627,Zion Williamson,1610612740.0,New Orleans,Pelicans,NOP,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
0022200444,42,1,74,1,9:15 PM,8:00,Bridges 1' Running Reverse Layup (5 PTS),,,9 - 16,7,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,43,1,6,1,9:15 PM,7:39,,,Williamson 3' Driving Layup (2 PTS),11 - 16,5,5,1629627,Zion Williamson,1610612740.0,New Orleans,Pelicans,NOP,0,0,,,,,,0,0,,,,,,1
0022200444,44,1,75,1,9:16 PM,7:28,Booker 1' Driving Finger Roll Layup (10 PTS),,,11 - 18,7,4,1626164,Devin Booker,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,0,0,,,,,,1
0022200444,45,9,1,1,9:16 PM,7:28,,,Pelicans Timeout: Regular (Reg.1 Short 0),,,3,1610612740,,,,,,0,0,,,,,,0,0,,,,,,0
0022200444,46,5,1,1,9:19 PM,7:10,Bridges STEAL (2 STL),,Williamson Bad Pass Turnover (P2.T2),,,5,1629627,Zion Williamson,1610612740.0,New Orleans,Pelicans,NOP,4,1628969,Mikal Bridges,1610612756.0,Phoenix,Suns,PHX,0,0,,,,,,1
