GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021300489,1610612740,NOP,New Orleans,202329,Al-Farouq Aminu,Al-Farouq,F,,28:29,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,8.0,-1.0
0021300489,1610612740,NOP,New Orleans,203076,Anthony Davis,Anthony,F,,34:01,4.0,12.0,0.333,0.0,0.0,0.0,2.0,4.0,0.5,0.0,8.0,8.0,0.0,1.0,3.0,2.0,4.0,10.0,-10.0
0021300489,1610612740,NOP,New Orleans,201582,Alexis Ajinca,Alexis,C,,31:30,5.0,7.0,0.714,0.0,0.0,0.0,7.0,10.0,0.7,3.0,4.0,7.0,1.0,1.0,1.0,2.0,2.0,17.0,3.0
0021300489,1610612740,NOP,New Orleans,201569,Eric Gordon,Eric,G,,38:43,9.0,16.0,0.563,3.0,5.0,0.6,0.0,0.0,0.0,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,21.0,-6.0
0021300489,1610612740,NOP,New Orleans,201950,Jrue Holiday,Jrue,G,,33:36,4.0,9.0,0.444,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,3.0,2.0,8.0,-1.0
0021300489,1610612740,NOP,New Orleans,201880,Greg Stiemsma,Greg,,,20:37,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,-19.0
0021300489,1610612740,NOP,New Orleans,201936,Tyreke Evans,Tyreke,,,25:34,3.0,9.0,0.333,0.0,1.0,0.0,6.0,7.0,0.857,0.0,2.0,2.0,1.0,2.0,0.0,3.0,2.0,12.0,-18.0
0021300489,1610612740,NOP,New Orleans,203121,Darius Miller,Darius,,,9:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-11.0
0021300489,1610612740,NOP,New Orleans,203148,Brian Roberts,Brian,,,14:24,2.0,5.0,0.4,0.0,1.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,-16.0
0021300489,1610612740,NOP,New Orleans,203481,Jeff Withey,Jeff,,,3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
0021300489,1610612740,NOP,New Orleans,201627,Anthony Morrow,Anthony,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021300489,1610612740,NOP,New Orleans,203085,Austin Rivers,Austin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021300489,1610612754,IND,Indiana,202331,Paul George,Paul,F,,36:42,8.0,24.0,0.333,2.0,9.0,0.222,6.0,7.0,0.857,3.0,7.0,10.0,5.0,2.0,0.0,1.0,2.0,24.0,10.0
0021300489,1610612754,IND,Indiana,2561,David West,David,F,,29:26,4.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,2.0,2.0,4.0,8.0,6.0
0021300489,1610612754,IND,Indiana,201579,Roy Hibbert,Roy,C,,33:35,2.0,7.0,0.286,0.0,0.0,0.0,2.0,4.0,0.5,3.0,5.0,8.0,2.0,0.0,5.0,3.0,3.0,6.0,8.0
0021300489,1610612754,IND,Indiana,202362,Lance Stephenson,Lance,G,,36:14,8.0,12.0,0.667,0.0,1.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,4.0,1.0,0.0,4.0,2.0,19.0,13.0
0021300489,1610612754,IND,Indiana,201588,George Hill,George,G,,31:10,4.0,9.0,0.444,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,10.0,0.0
0021300489,1610612754,IND,Indiana,101122,Danny Granger,Danny,,,20:32,4.0,7.0,0.571,2.0,4.0,0.5,3.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,13.0,7.0
0021300489,1610612754,IND,Indiana,2449,Luis Scola,Luis,,,17:18,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0,4.0,2.0,8.0,9.0
0021300489,1610612754,IND,Indiana,201228,C.J. Watson,C.J.,,,16:50,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,6.0,17.0
0021300489,1610612754,IND,Indiana,101133,Ian Mahinmi,Ian,,,14:25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,9.0
0021300489,1610612754,IND,Indiana,2446,Rasual Butler,Rasual,,,1:16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0021300489,1610612754,IND,Indiana,203111,Orlando Johnson,Orlando,,,1:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0021300489,1610612754,IND,Indiana,202388,Donald Sloan,Donald,,,1:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0021300489,1610612754,IND,Indiana,203142,Chris Copeland,Chris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
